geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
45340,-13.45005828866674,-39.93978630967048,itaquara,BA
99500,-28.284655459738183,-52.79330935044687,carazinho,RS
20730,-22.899128877604,-43.30014478183974,rio de janeiro,RJ
1131,-23.522153615875126,-46.64512644962205,são paulo,SP
13304,-23.28564123258697,-47.273433921028406,itu,SP
36025,-21.77221374863122,-43.34862253473659,juiz de fora,MG
24746,-22.84181844921872,-42.98526564478595,sao goncalo,RJ
92500,-30.14312316335547,-51.32756687897794,guaiba,RS
65030,-2.5443434625346413,-44.28587887017157,sao luis,MA
91420,-30.047801835968617,-51.16755317014821,porto alegre,RS
2738,-23.494553643632056,-46.69014285706045,sao paulo,SP
45005,-14.848785503462455,-40.8256602485429,vitoria da conquista,BA
17900,-21.488514006950755,-51.51917855816664,dracena,SP
8665,-23.562284851397983,-46.31460566098552,suzano,SP
81910,-25.53127227200065,-49.258231370938894,curitiba,PR
1221,-23.542370947544565,-46.648823039961954,sao paulo,SP
35920,-19.7604824769112,-43.02361151748744,nova era,MG
5710,-23.60878900943506,-46.74475533888282,sao paulo,SP
37470,-22.11678754580197,-45.05059416490901,sao lourenco,MG
55385,-8.662424761936498,-36.32368118832898,lajedo,PE
89806,-27.09642752426689,-52.59753571486328,chapeco,SC
30150,-19.918940311414342,-43.92757026810553,belo horizonte,MG
18056,-23.508478117119388,-47.5055533618872,sorocaba,SP
31970,-19.85655549653755,-43.89179114501704,belo horizonte,MG
17020,-22.308506832361928,-49.0639542547753,bauru,SP
14300,-20.878455052304894,-47.5946246092052,batatais,SP
88348,-27.01131721125336,-48.65768445875936,camboriú,SC
13209,-23.18048983236193,-46.90799236568743,jundiai,SP
3312,-23.550929077442387,-46.560327642795336,sao paulo,SP
69309,2.8107682352203622,-60.71109391514239,boa vista,RR
47800,-12.144307500000004,-44.99457749999999,barreiras,BA
45991,-17.523638661441947,-39.769702206531626,teixeira de freitas,BA
21380,-22.884979485140587,-43.3118512456287,rio de janeiro,RJ
81650,-25.497010236193656,-49.2261597238444,curitiba,PR
52090,-8.01466473466444,-34.92978696517393,recife,PE
47680,-14.183763390930826,-44.53958522838946,cocos,BA
31035,-19.897440769346264,-43.92363931626176,belo horizonte,MG
29056,-20.310788874228457,-40.29885573050952,vitoria,ES
1506,-23.55587865889549,-46.63519403274859,sao paulo,SP
13060,-22.928279930441835,-47.11270336411175,campinas,SP
6246,-23.50019818428649,-46.81101892229779,osasco,SP
19400,-21.871558535796105,-51.846117780997766,presidente venceslau,SP
96216,-32.106216069893215,-52.18042247181248,rio grande,RS
3186,-23.567283000000003,-46.582119000000006,sao paulo,SP
2013,-23.50322072799935,-46.63306929378498,sao paulo,SP
18605,-22.91646327615559,-48.437919591869104,botucatu,SP
14080,-21.15984937385309,-47.79947575298629,ribeirão preto,SP
27523,-22.49234537979829,-44.502662167697366,resende,RJ
35350,-20.111207084028887,-42.463157734059074,raul soares,MG
89640,-27.091200789001284,-51.37276038234531,ibicare,SC
90520,-30.01304750346245,-51.18245041326677,porto alegre,RS
11365,-23.95866394825733,-46.39502788616611,são vicente,SP
38040,-19.777653817633933,-47.928903212657886,uberaba,MG
5632,-23.60434323980033,-46.733456933666105,sao paulo,SP
74265,-16.7017635,-49.28616225,goiania,GO
88370,-26.906989645743742,-48.647429076963626,navegantes,SC
33400,-19.627624678521705,-43.901662119665104,lagoa santa,MG
35051,-18.872103687861724,-41.9778931316631,governador valadares,MG
4912,-23.68174317707312,-46.74232806327548,sao paulo,SP
96400,-31.31666830222288,-54.10459189340879,bage,RS
37115,-21.329930340337825,-46.366953470515,monte belo,MG
4813,-23.720437497374263,-46.68871830085409,sao paulo,SP
80240,-25.445219985251697,-49.29264972161943,curitiba,PR
21911,-22.793050927289467,-43.17159993490685,rio de janeiro,RJ
65066,-2.520293382107506,-44.22818007017755,sao luis,MA
49530,-10.539872455726634,-37.43515043908524,ribeiropolis,SE
3437,-23.55836886150384,-46.529246021928536,sao paulo,SP
78200,-16.06198495113614,-57.678315371782176,caceres,MT
13505,-22.37786983126541,-47.57482017915059,rio claro,SP
84220,-24.1160641458452,-49.46126651829904,senges,PR
16650,-21.783577323193835,-49.28173558519679,uru,SP
4375,-23.655403128992305,-46.6571881623845,sao paulo,SP
2616,-23.46770867638064,-46.65593445920132,sao paulo,SP
94475,-30.0703429621272,-51.101766727328005,viamao,RS
70873,-15.743398264498827,-47.88704387870053,brasilia,DF
98770,-28.258245889140845,-54.016698406523766,catuipe,RS
5791,-23.645915039255428,-46.78048264163154,sao paulo,SP
27255,-22.5153633871833,-44.09694779516994,volta redonda,RJ
1013,-23.54723527477061,-46.63421063390853,sao paulo,SP
25245,-22.56962257915656,-43.31346646469782,duque de caxias,RJ
4530,-23.579054716631035,-46.67162357576893,sao paulo,SP
25240,-22.6378581019115,-43.30360734517487,duque de caxias,RJ
5468,-23.537036702752577,-46.71413950276995,sao paulo,SP
50740,-8.04120077906979,-34.94554473466442,recife,PE
87080,-23.419085881362847,-51.95942991188687,maringa,PR
13170,-22.816886039413685,-47.27636403289281,sumare,SP
88060,-27.49471614641584,-48.41290266763332,florianópolis,SC
21240,-22.81588634886613,-43.31827974588852,rio de janeiro,RJ
5717,-23.63602942131686,-46.73424279433324,sao paulo,SP
22031,-22.963755151178887,-43.1901539735814,rio de janeiro,RJ
9175,-23.68921404469731,-46.51768848098888,santo andre,SP
18120,-23.549130843962125,-47.18293104122545,mairinque,SP
3968,-23.59946004302037,-46.4718112076,sao paulo,SP
9131,-23.692474445467106,-46.49556153136359,santo andré,SP
9951,-23.69420082276209,-46.59669838945065,diadema,SP
20540,-22.922401124652826,-43.25175824465426,rio de janeiro,RJ
49025,-10.947873661645607,-37.05927678648766,aracaju,SE
9050,-23.67496065528881,-46.54442222690282,santo andre,SP
20750,-22.87237028559066,-43.302629650297135,rio de janeiro,RJ
38320,-18.844093694545705,-50.117906498120185,santa vitoria,MG
76240,-15.901863221856974,-52.24029033373328,aragarcas,GO
78785,-17.835749999999994,-53.28699525,alto taquari,MT
2878,-23.45191819233657,-46.685006743407,sao paulo,SP
21070,-22.8485806239252,-43.28107258673322,rio de janeiro,RJ
1539,-23.56851216541637,-46.620550318916166,são paulo,SP
86038,-23.326889750335603,-51.121356575075104,londrina,PR
1425,-23.571094295314182,-46.6601422625656,sao paulo,SP
18130,-23.526684733279463,-47.13479489272321,sao roque,SP
12281,-23.101041719401,-45.70473045712386,caçapava,SP
24800,-22.683093157677384,-42.81494156981889,itaborai,RJ
18710,-23.1350100102656,-49.049151267951125,arandu,SP
57460,-9.605723178013896,-37.77279874275828,piranhas,AL
29360,-20.526635999999947,-41.22145249999997,castelo,ES
83203,-25.51707114909442,-48.5192089267377,paranaguá,PR
8676,-23.55131151064268,-46.30461687284032,suzano,SP
38412,-18.95433966388715,-48.30560329447746,uberlandia,MG
64049,-5.0782695505222,-42.78265041964634,teresina,PI
74840,-16.737155898840623,-49.27100142786399,goiania,GO
56250,-7.757589172282001,-40.27407429908693,trindade,PE
64056,-5.067612816014135,-42.76932122059576,teresina,PI
58035,-7.065699527612687,-34.846160343326204,joao pessoa,PB
85170,-25.69535820638816,-51.66119333889105,pinhao,PR
26135,-22.75053837681929,-43.41450692028312,belford roxo,RJ
37490,-21.89710518738834,-45.582983046521846,sao goncalo do sapucai,MG
79006,-20.48365926975029,-54.64520394633248,campo grande,MS
8430,-23.52442226533556,-46.42768760199667,sao paulo,SP
38400,-18.905593819320195,-48.27766157314321,uberlandia,MG
15265,-21.05203558795927,-50.05182511806108,zacarias,SP
82520,-25.416154634745247,-49.22641479488149,curitiba,PR
89300,-26.12328306856822,-49.80747798672579,mafra,SC
2226,-23.47238448542905,-46.57834366763805,sao paulo,SP
15044,-20.78523500003284,-49.40948102028276,são josé do rio preto,SP
30180,-19.934804232298507,-43.94377544379365,belo horizonte,MG
28110,-21.822691201097577,-41.29674196170336,campos dos goytacazes,RJ
30310,-19.943132909515864,-43.93280998502502,belo horizonte,MG
13501,-22.41920917765004,-47.554061443649424,rio claro,SP
14780,-20.561524009435065,-48.57330832584105,barretos,SP
75690,-17.743503081208793,-48.62573406116134,caldas novas,GO
83601,-25.457934308832414,-49.525194694709874,campo largo,PR
28070,-21.716116657015323,-41.32867351098026,campos dos goytacazes,RJ
11472,-23.973803615135225,-46.27152562251455,guaruja,SP
4433,-23.68481972078597,-46.65546226824975,sao paulo,SP
36570,-20.75204573541744,-42.88156123371204,vicosa,MG
54580,-8.23938448765075,-34.981667580356586,cabo de santo agostinho,PE
30882,-19.8842552805934,-44.01155260985161,belo horizonte,MG
15054,-20.78626216041534,-49.35874050000001,sao jose do rio preto,SP
88110,-27.583552168950845,-48.6186738072776,são josé,SC
35335,-19.53070219853474,-42.01325584718658,sao domingos das dores,MG
86900,-23.597417050334126,-51.64338725812845,jandaia do sul,PR
75855,-16.717578261589388,-52.31534457821609,doverlandia,GO
6437,-23.544963,-46.88746987971332,barueri,SP
27323,-22.531209813426457,-44.1697017050008,barra mansa,RJ
98865,-28.5541432230794,-54.556529713060165,sao miguel das missoes,RS
57082,-9.582652167709242,-35.75925731507779,maceio,AL
36950,-19.80525237796072,-41.725732676708894,ipanema,MG
2322,-23.44711717929482,-46.59344515958799,sao paulo,SP
29116,-20.34011449321252,-40.33682105389018,vila velha,ES
33805,-19.771189176524857,-44.08290912600268,ribeirao das neves,MG
13201,-23.18967611491644,-46.88559509266056,jundiai,SP
6315,-23.523599917024136,-46.84030237197535,carapicuiba,SP
32140,-19.89530085304006,-44.028942283319054,contagem,MG
28893,-22.52806579457613,-41.9509772337582,rio das ostras,RJ
18072,-23.43464309436291,-47.50226287736936,sorocaba,SP
96015,-31.762773450458763,-52.33588258673322,pelotas,RS
20540,-22.92164328365742,-43.25419822577764,rio de janeiro,RJ
3110,-23.564220510289346,-46.6040247983354,sao paulo,SP
86055,-23.372301010938425,-51.221196621743225,londrina,PR
18550,-23.283465503349664,-47.6780264195726,boituva,SP
87043,-23.40170652958512,-51.90420103288356,maringa,PR
9361,-23.704206321067502,-46.45418983946623,maua,SP
94451,-30.078168523920343,-51.06708917888373,viamao,RS
7120,-23.4528861268394,-46.5261488119626,guarulhos,SP
98900,-27.86917852836216,-54.47462624892248,santa rosa,RS
36062,-21.754794206215028,-43.34364194947781,juiz de fora,MG
21931,-22.80812215598129,-43.202990016792654,rio de janeiro,RJ
35420,-20.380843092268265,-43.420482753737744,mariana,MG
39705,-18.543179387329776,-42.76365845401233,sao joao evangelista,MG
70640,-15.788091625310193,-47.93958718679665,brasília,DF
88708,-28.46505698418342,-49.02071815070857,tubarao,SC
59770,-6.095883268541351,-37.63803272634253,patu,RN
24435,-22.83044275401425,-43.06513326250919,sao goncalo,RJ
5131,-23.49888047515727,-46.74517188481735,sao paulo,SP
66110,-1.4012723294477494,-48.49088897100232,belem,PA
30170,-19.928233309740907,-43.94258887275657,belo horizonte,MG
92500,-30.118013612268445,-51.34260222869183,guaiba,RS
96880,-29.71816722673079,-52.50329945484084,vera cruz,RS
45290,-14.844057599086725,-39.9883180854751,ibicuí,BA
14920,-21.780996527368423,-48.56998652379814,nova europa,SP
32670,-19.9701592959344,-44.18974356313706,betim,MG
34002,-20.00043119734695,-43.84942883283831,nova lima,MG
35650,-19.688392599003333,-44.88840066833754,pitangui,MG
87114,-23.431059363798983,-51.87055612430088,sarandi,PR
21930,-22.819944981129872,-43.27020146710718,rio de janeiro,RJ
58410,-7.248577529971256,-35.8806560827306,campina grande,PB
5171,-23.47657170005562,-46.74800164342278,sao paulo,SP
17670,-22.0712254586652,-50.30611423349431,quintana,SP
88106,-27.60661350703611,-48.6384954479606,sao jose,SC
18704,-23.111047718016017,-48.9373904701656,avare,SP
14709,-20.92811488217868,-48.49340597164222,bebedouro,SP
30315,-19.95272813543773,-43.93680951056023,belo horizonte,MG
83414,-25.286378674662213,-49.22737487169465,colombo,PR
20251,-22.925257909804326,-43.20251877921401,rio de janeiro,RJ
59180,-6.332117635257015,-35.3129713313045,espirito santo,RN
25926,-22.70983204288306,-43.16549495750539,magé,RJ
37590,-22.30030270120038,-46.61215454324579,jacutinga,MG
13503,-22.407558307519203,-47.584651407005694,rio claro,SP
14020,-21.18860649490699,-47.80118997142015,ribeirao preto,SP
13510,-22.44796632700877,-47.54031278166143,santa gertrudes,SP
83411,-25.322413972865693,-49.14814890452838,colombo,PR
49830,-9.970142447639612,-37.08439129571109,gararu,SE
29090,-20.252385366639725,-40.27014326490286,vitoria,ES
36955,-19.82268555069688,-41.44532649695935,mutum,MG
55700,-7.881957619266846,-35.436964616335345,limoeiro,PE
3812,-23.49259846108753,-46.465580828146855,sao paulo,SP
12515,-22.807597722321,-45.19072416743778,guaratinguetá,SP
66120,-1.4136330185816548,-48.47879746696295,belem,PA
22040,-22.968435509579283,-43.182626081049065,rio de janeiro,RJ
94858,-30.03158260037349,-51.07307665512321,alvorada,RS
88802,-28.68502281204071,-49.3704876879593,criciuma,SC
85950,-24.28371749634269,-53.834775364840176,palotina,PR
36062,-21.754326572854755,-43.3427390095793,juiz de fora,MG
35300,-19.784572475867648,-42.15134073149801,caratinga,MG
6472,-23.48314545013542,-46.8505578277986,barueri,SP
9668,-23.6593305,-46.61609849999999,sao bernardo do campo,SP
29750,-19.22447545266266,-40.8464005905812,pancas,ES
7121,-23.452171239800336,-46.52319158381903,guarulhos,SP
9270,-23.636695547867795,-46.49700053121937,santo andre,SP
13044,-22.940556185151227,-47.04957904827657,campinas,SP
95670,-29.37088931734839,-50.87840460995766,gramado,RS
65500,-3.742973655287264,-43.36257493817656,chapadinha,MA
21361,-22.8543725696931,-43.32980282106322,rio de janeiro,RJ
35550,-20.473624521070423,-45.11203880256041,itapecerica,MG
26291,-22.767799154437267,-43.53727632533317,nova iguaçu,RJ
45760,-15.56274987215447,-40.42513428244797,macarani,BA
3262,-23.587543058283803,-46.5497490066651,são paulo,SP
89010,-26.92589791778639,-49.06283330449895,blumenau,SC
34800,-19.87449355543349,-43.66098468935231,caete,MG
4580,-23.61975066642636,-46.68431686950146,sao paulo,SP
79560,-18.797339132470988,-52.62528926414064,chapadao do sul,MS
4880,-23.447393250466884,-46.756208204633545,sao paulo,SP
88070,-27.59122188175894,-48.58424532154191,florianópolis,SC
4805,-23.713962684430708,-46.705309072162265,sao paulo,SP
12606,-22.73947128781236,-45.11396535039533,lorena,SP
21750,-22.87875428253224,-43.42098610655563,rio de janeiro,RJ
36016,-21.763048243407017,-43.35068527171221,juiz de fora,MG
48609,-9.437454887667643,-38.22136730130384,paulo afonso,BA
88015,-27.58958929753588,-48.55932303857697,florianopolis,SC
13320,-23.207468417421715,-47.29520810615161,salto,SP
9310,-23.66709039543109,-46.45265835704179,mauá,SP
9847,-23.77100796891419,-46.58256641989474,sao bernardo do campo,SP
6170,-23.54153717334004,-46.80362522647352,osasco,SP
18080,-23.487215919787648,-47.45665248903572,sorocaba,SP
16670,-22.101428976758964,-49.43599534150388,presidente alves,SP
74367,-16.71073271760937,-49.32964460629682,goiania,GO
89035,-26.9079394299152,-49.08351489953255,blumenau,SC
29190,-19.818987183929345,-40.27287427808431,aracruz,ES
2275,-23.464398183294698,-46.588829664571776,sao paulo,SP
1218,-23.52943364086209,-46.64740556618965,sao paulo,SP
22790,-23.01080477491485,-43.44818365958798,rio de janeiro,RJ
9635,-23.65105774049115,-46.5745879033482,são bernardo do campo,SP
58303,-7.149922882736093,-34.97210909085104,santa rita,PB
13607,-22.373222835968622,-47.36575720399333,araras,SP
12422,-22.942227483723084,-45.47818301467637,pindamonhangaba,SP
22270,-22.9510342758958,-43.18318168789317,rio de janeiro,RJ
15061,-20.81238951282769,-49.34230944894422,sao jose do rio preto,SP
4641,-23.63628890677389,-46.68850636331556,sao paulo,SP
57051,-9.657541236741904,-35.73219517208147,maceio,AL
22051,-22.96996340328345,-43.18907527892557,rio de janeiro,RJ
45821,-16.3665593520137,-39.586230912929246,eunapolis,BA
35325,-19.76093821251883,-42.079341245660416,piedade de caratinga,MG
3023,-23.53503085567546,-46.60655625797797,sao paulo,SP
13563,-21.97996042611708,-47.93753903956784,são carlos,SP
28073,-21.691915297978426,-41.31046387550953,campos dos goytacazes,RJ
59900,-6.1030920058710905,-38.206719911147815,pau dos ferros,RN
58306,-7.127085374113781,-34.92125842141079,bayeux,PB
11013,-23.93994887093889,-46.33450938579831,santos,SP
12630,-22.66791456174626,-45.021043372468114,cachoeira paulista,SP
74485,-16.685493396713937,-49.33735714753086,goiania,GO
12040,-23.034120702652032,-45.592256617867655,taubate,SP
76500,-14.435197217084273,-49.71383654459172,santa terezinha de goias,GO
14405,-20.508282,-47.403958500000016,franca,SP
7082,-23.432489984563084,-46.546588682676806,guarulhos,SP
17039,-22.315292534089565,-48.98376096352504,bauru,SP
9606,-23.675740500432685,-46.55996924562871,sao bernardo do campo,SP
11065,-23.960720797391645,-46.33809318927813,santos,SP
8441,-23.573427016476373,-46.75032000952125,sao paulo,SP
72871,-16.05401145075845,-47.99713901218261,valparaiso de goias,GO
2930,-23.4940912492354,-46.70843816985976,sao paulo,SP
8970,-23.53985424190576,-45.8506512423517,salesópolis,SP
74914,-16.753698129321325,-49.25857875640236,aparecida de goiania,GO
18276,-23.363085155046235,-47.88665958545416,tatui,SP
13206,-23.21235311157596,-46.8805292396561,jundiaí,SP
